id,gameNumber,teamNumber,isHome,oppTeamNumber,isWin,isOT,gameDayNumber,gameStartNumber,teamPoints,oppTeamPoints,teamWins,teamLosses,teamStreakCode,isInSeasonTournament,year,spread,spreadOdds,overUnder,overUnderOdds,moneyLine,gameTimeActual,spreadCalculated,overUnderCalculated,spreadActual,overUnderActual,date
5502823,55,28,1,15,1,0,5,16,128,107,34,21,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5502824,55,28,1,26,1,0,3,16,121,113,19,36,101,0,2024,+2.5,−108,219.5,−112,+120,8:00p,1,1,1,1,02/14/24
5502922,55,29,0,7,0,0,3,14,92,105,20,35,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5502923,55,29,0,4,0,0,3,15,98,112,14,41,90,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5502924,55,29,0,25,0,0,3,17,93,116,11,44,99,0,2024,+11,−108,243,−105,+440,8:30p,1,0,0,0,02/14/24
5601022,56,10,0,19,1,0,2,20,113,95,13,43,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601023,56,10,1,17,1,0,4,14,115,104,23,33,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601024,56,10,0,7,1,0,4,14,116,109,31,25,102,0,2024,+8.5,−112,217,−108,+280,7:00p,1,1,1,1,02/22/24
5601122,56,11,0,27,1,0,4,15,112,97,36,20,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601123,56,11,1,26,1,0,5,16,97,95,31,25,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601124,56,11,0,27,1,0,5,16,106,95,31,25,103,0,2024,+3.5,−112,220,−110,+130,8:00p,1,1,1,0,02/23/24
5601222,56,12,0,0,0,0,0,4,95,105,26,30,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601223,56,12,1,20,1,0,4,15,116,107,28,28,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601224,56,12,1,4,0,0,5,15,121,123,24,32,97,0,2024,-7,−110,246,−112,−278,7:30p,0,0,0,0,02/23/24
5601322,56,13,1,8,0,0,3,15,109,121,28,28,94,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601323,56,13,0,14,0,0,3,14,104,118,15,41,95,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601324,56,13,0,23,0,0,5,20,84,97,14,42,99,0,2024,+13,−110,229,−110,+625,10:00p,1,1,1,0,02/23/24
5601422,56,14,1,9,1,0,1,14,103,94,26,30,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601423,56,14,0,23,0,0,1,20,126,135,26,30,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601424,56,14,0,16,0,0,5,16,106,147,9,47,90,0,2024,+16,−115,241,−118,+850,8:00p,1,0,0,1,02/23/24
5601522,56,15,0,8,0,0,5,16,122,134,29,27,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601523,56,15,1,17,1,0,0,14,128,98,29,27,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601524,56,15,1,5,0,0,5,20,107,112,39,17,99,0,2024,-4,−112,225,−108,−175,10:00p,0,1,0,0,02/23/24
5601622,56,16,0,8,0,0,6,16,101,106,17,39,95,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601623,56,16,1,27,0,0,1,16,100,103,27,29,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601624,56,16,1,14,1,0,5,16,147,106,39,17,104,0,2024,-16,−105,241,−102,−1450,8:00p,0,0,1,1,02/23/24
5601722,56,17,0,4,1,0,6,15,110,109,31,25,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601723,56,17,0,10,0,0,4,14,104,115,38,18,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601724,56,17,1,14,1,0,4,18,130,110,37,19,101,0,2024,-15,−115,232.5,−110,−1200,9:00p,0,0,1,1,02/22/24
5601822,56,18,1,10,1,0,5,18,114,99,35,21,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601823,56,18,1,15,0,0,3,18,118,143,27,29,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601824,56,18,1,23,0,0,4,18,137,140,26,30,96,0,2024,+1.5,−105,239.5,−112,+105,9:00p,1,1,0,1,02/15/24
5601922,56,19,1,22,1,0,3,20,107,105,22,34,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601923,56,19,1,16,0,0,5,20,129,138,27,29,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601924,56,19,1,13,0,0,0,18,80,93,15,41,92,0,2024,-2.5,−115,214.5,−108,−142,9:00p,0,1,0,0,02/25/24
5602022,56,20,1,10,1,0,6,18,132,105,46,10,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602023,56,20,0,3,1,0,2,15,116,112,30,26,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602024,56,20,0,25,0,0,4,15,113,123,33,23,99,0,2024,+1.5,−112,245,−112,+100,7:30p,1,0,0,0,02/22/24
5602122,56,21,1,15,0,0,2,20,114,134,20,36,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602123,56,21,1,25,1,1,6,20,133,128,32,24,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602124,56,21,0,24,1,0,0,19,123,107,33,23,103,0,2024,+4.5,−110,238,−118,+154,9:30p,1,0,1,0,02/25/24
5602222,56,22,0,19,0,0,3,20,105,107,26,30,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602223,56,22,1,5,0,0,4,20,106,115,25,31,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602224,56,22,0,18,1,0,3,18,138,122,30,26,103,0,2024,+5.5,−112,240.5,−110,+170,9:00p,0,1,1,1,02/14/24
5602322,56,23,1,2,0,0,4,20,114,116,41,15,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602323,56,23,1,22,0,0,6,17,103,109,28,28,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602324,56,23,1,17,0,0,0,14,103,119,29,27,99,0,2024,-2,−112,230.5,−110,−135,7:00p,0,0,0,0,02/25/24
5602422,56,24,0,28,0,0,2,16,109,135,27,29,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602423,56,24,0,2,1,1,6,14,134,128,30,26,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602424,56,24,1,21,0,0,0,19,107,123,37,19,99,0,2024,-4.5,−110,238,−102,−185,9:30p,0,0,0,0,02/25/24
5602522,56,25,1,24,1,0,4,17,112,105,33,23,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602523,56,25,0,24,1,0,3,20,110,104,30,26,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602524,56,25,1,20,1,0,4,15,123,113,33,23,107,0,2024,-1.5,−108,245,−108,−120,7:30p,0,0,1,0,02/22/24
5602622,56,26,0,18,0,0,1,18,101,135,15,41,95,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602623,56,26,0,11,0,0,5,16,95,97,13,43,95,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602624,56,26,1,20,1,0,5,16,114,110,25,31,101,0,2024,+3.5,−105,233.5,−112,+142,8:00p,1,0,1,0,02/23/24
5602722,56,27,1,29,0,0,6,14,114,124,22,34,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602723,56,27,1,12,1,0,2,15,116,107,29,27,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602724,56,27,1,26,1,0,4,16,127,105,34,22,104,0,2024,-7.5,−105,229,−108,−285,8:00p,0,0,1,1,02/22/24
5602822,56,28,1,24,1,0,2,16,135,109,38,18,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602823,56,28,0,0,0,0,0,4,109,119,34,22,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602824,56,28,1,5,1,0,4,17,113,110,20,36,102,0,2024,+11.5,−108,223,−112,+500,8:30p,1,1,1,0,02/15/24
5602922,56,29,0,12,1,0,5,15,136,121,21,35,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602923,56,29,0,9,0,0,5,14,131,138,14,42,89,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5602924,56,29,0,21,0,0,4,20,122,127,11,45,98,0,2024,NULL,NULL,NULL,NULL,NULL,10:00p,NULL,NULL,NULL,NULL,02/22/24
5701022,57,10,0,18,0,0,5,18,99,114,13,44,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701023,57,10,1,11,0,1,6,14,103,107,23,34,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701024,57,10,0,9,1,0,6,16,112,109,32,25,103,0,2024,-8,−112,224.5,−108,−340,8:00p,0,1,0,0,02/24/24
5701122,57,11,1,3,1,0,6,16,115,111,37,20,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701123,57,11,0,10,1,1,6,14,107,103,32,25,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701124,57,11,0,21,1,0,1,20,121,110,32,25,104,0,2024,+7,−108,224.5,−108,+235,10:00p,1,1,1,1,02/26/24
5701222,57,12,1,7,1,0,2,15,124,116,27,30,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701223,57,12,1,29,1,0,6,15,125,106,29,28,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701224,57,12,1,10,1,0,0,14,109,92,25,32,101,0,2024,+1,−112,225,−110,−105,7:00p,1,1,1,0,02/25/24
5701322,57,13,0,9,1,0,5,14,141,119,29,28,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701323,57,13,0,0,0,0,5,15,116,127,15,42,94,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701324,57,13,0,19,1,0,0,18,93,80,15,42,101,0,2024,+2.5,−105,214.5,−112,+120,9:00p,1,1,1,0,02/25/24
5701422,57,14,0,6,0,0,3,15,108,113,26,31,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701423,57,14,0,19,1,0,2,20,126,101,27,30,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701424,57,14,1,7,0,0,0,12,105,114,9,48,89,0,2024,+13,−105,234.5,−110,+625,6:00p,1,0,1,0,02/25/24
5701522,57,15,0,6,1,0,0,6,129,120,30,27,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701523,57,15,0,17,0,0,2,18,112,146,29,28,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701524,57,15,1,3,1,0,6,18,101,86,40,17,101,0,2024,-8,−108,218.5,−118,−325,9:00p,0,1,1,0,02/24/24
5701622,57,16,0,2,1,1,1,15,127,123,18,39,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701623,57,16,1,26,1,0,3,16,133,96,28,29,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701624,57,16,0,26,1,0,0,14,123,110,40,17,105,0,2024,-6.5,−105,233.5,−108,−238,7:00p,0,0,1,0,02/25/24
5701722,57,17,1,10,1,0,1,18,121,111,32,25,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701723,57,17,0,13,1,0,6,14,119,105,39,18,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701724,57,17,0,19,1,0,5,20,127,112,38,19,102,0,2024,-9.5,−110,218.5,−110,−440,10:00p,0,1,1,1,02/23/24
5701822,57,18,1,26,1,0,1,18,135,101,36,21,106,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701823,57,18,0,4,1,0,5,15,122,116,28,29,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701824,57,18,1,13,0,0,4,18,107,115,26,31,95,0,2024,-9.5,−110,228.5,−110,−440,9:00p,0,1,0,0,02/22/24
5701922,57,19,1,2,1,0,6,10,112,103,23,34,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701923,57,19,1,22,1,0,1,20,127,115,28,29,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5701924,57,19,1,11,0,0,2,20,96,106,15,42,91,0,2024,+7.5,−115,212.5,−105,+240,10:00p,1,1,0,0,02/27/24
5702022,57,20,1,24,1,0,2,20,103,96,47,10,106,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702023,57,20,0,12,0,0,4,15,107,116,30,27,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702024,57,20,0,26,0,0,5,16,110,114,33,24,98,0,2024,-3.5,−115,233.5,−108,−170,8:00p,0,0,0,0,02/23/24
5702122,57,21,1,15,1,0,3,20,132,119,21,36,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702123,57,21,0,20,0,0,2,18,109,120,32,25,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702124,57,21,1,11,0,0,1,20,110,121,33,24,99,0,2024,-7,−112,224.5,−112,−290,10:00p,0,1,0,1,02/26/24
5702222,57,22,0,23,0,0,6,17,115,117,26,31,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702223,57,22,0,23,1,0,6,17,109,103,26,31,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702224,57,22,0,23,0,0,4,20,110,128,30,27,99,0,2024,+6,−108,243,−105,+190,10:00p,1,0,0,0,02/22/24
5702322,57,23,1,22,1,0,6,17,117,115,42,15,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702323,57,23,1,14,1,0,1,20,135,126,29,28,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702324,57,23,0,14,1,0,2,14,123,112,30,27,101,0,2024,-10.5,−112,244,−108,−575,7:00p,0,0,1,0,02/27/24
5702422,57,24,0,25,0,0,4,17,105,112,27,30,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702423,57,24,0,3,1,0,1,15,124,116,31,26,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702424,57,24,1,22,0,0,3,20,112,116,37,20,98,0,2024,-3.5,−110,234.5,−110,−162,10:00p,1,1,0,0,02/28/24
5702522,57,25,1,24,0,0,6,17,97,99,33,24,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702523,57,25,0,21,1,0,5,20,122,114,31,26,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702524,57,25,0,6,0,0,0,10,111,133,33,24,99,0,2024,-1,−110,252.5,−108,−115,5:00p,0,0,0,0,02/25/24
5702622,57,26,0,20,0,0,3,18,121,124,15,42,94,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702623,57,26,0,1,0,0,1,14,104,123,13,44,94,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702624,57,26,1,16,0,0,0,14,110,123,25,32,99,0,2024,+6.5,−115,233.5,−112,+195,7:00p,1,0,0,0,02/25/24
5702722,57,27,1,4,1,0,1,16,120,90,23,34,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702723,57,27,1,7,0,0,5,20,107,118,29,28,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702724,57,27,1,11,0,0,5,16,95,106,34,23,99,0,2024,-3.5,−108,220,−110,−155,8:00p,0,1,0,0,02/23/24
5702822,57,28,0,9,1,0,4,14,132,107,39,18,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702823,57,28,1,18,1,0,3,16,117,111,35,22,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702824,57,28,1,24,0,0,5,16,95,101,20,37,99,0,2024,+9,−112,222.5,−112,+320,8:00p,1,1,1,0,02/23/24
5702922,57,29,0,27,1,0,6,14,124,114,22,35,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702923,57,29,0,12,0,0,6,15,106,125,14,43,88,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5702924,57,29,0,22,0,0,5,21,118,123,11,46,97,0,2024,+10,−110,240.5,−112,+360,10:30p,1,0,1,1,02/23/24
5801022,58,10,0,20,0,0,6,18,105,132,13,45,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801023,58,10,0,8,1,0,1,16,100,91,24,34,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801024,58,10,0,12,0,0,0,14,92,109,32,26,99,0,2024,-1,−108,225,−110,−115,7:00p,0,1,0,0,02/25/24
5801122,58,11,1,25,0,0,2,15,99,107,37,21,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801123,58,11,1,17,0,0,1,15,108,112,32,26,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801124,58,11,0,19,1,0,2,20,106,96,33,25,105,0,2024,-7.5,−105,212.5,−115,−298,10:00p,0,1,1,0,02/27/24
5801222,58,12,0,10,1,0,3,14,130,109,28,30,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801223,58,12,0,13,0,0,1,14,138,144,29,29,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801224,58,12,1,18,1,0,2,15,124,97,26,32,102,0,2024,-2,−110,238.5,−112,−130,7:30p,0,1,1,0,02/27/24
5801322,58,13,1,28,0,0,6,14,118,125,29,29,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801323,58,13,1,17,0,0,6,14,105,119,15,43,93,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801324,58,13,0,5,0,0,2,16,85,123,15,43,99,0,2024,+14,−112,220,−110,+700,8:00p,1,1,0,0,02/27/24
5801422,58,14,0,3,1,0,4,15,117,103,27,31,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801423,58,14,0,15,1,0,4,16,114,106,28,30,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801424,58,14,1,23,0,0,2,14,112,123,9,49,88,0,2024,+10.5,−108,244,−112,+425,7:00p,1,0,0,0,02/27/24
5801522,58,15,1,13,1,1,2,16,126,120,31,27,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801523,58,15,0,18,1,0,3,18,143,118,30,28,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801524,58,15,1,29,1,0,2,16,114,105,41,17,102,0,2024,-12.5,−112,224,−110,−850,8:00p,0,1,0,0,02/27/24
5801622,58,16,1,29,0,0,3,16,106,114,18,40,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801623,58,16,0,18,0,1,4,18,119,120,28,30,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801624,58,16,1,26,1,0,2,20,112,95,41,17,106,0,2024,-10,−112,234,−108,−470,10:00p,0,0,1,0,02/27/24
5801722,58,17,0,23,1,0,3,20,117,116,33,25,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801723,58,17,0,11,1,0,1,15,112,108,40,18,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801724,58,17,0,23,1,0,0,14,119,103,39,19,103,0,2024,+2,−108,230.5,−110,+114,7:00p,1,0,1,0,02/25/24
5801822,58,18,0,22,0,0,3,20,101,106,36,22,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801823,58,18,0,2,0,0,6,15,120,126,28,30,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801824,58,18,1,29,1,0,0,16,128,109,27,31,101,0,2024,-7,−108,240,−110,−270,8:00p,0,0,1,0,02/25/24
5801922,58,19,0,5,1,0,1,16,122,107,24,34,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801923,58,19,1,14,0,0,2,20,101,126,28,30,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801924,58,19,0,28,1,0,5,16,122,92,16,42,101,0,2024,+1.5,−115,208,−110,−105,8:00p,1,1,1,1,03/01/24
5802022,58,20,1,26,1,0,3,18,124,121,48,10,107,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802023,58,20,0,6,1,0,5,14,117,104,31,27,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802024,58,20,1,22,1,0,0,7,123,113,34,24,101,0,2024,-4,−110,240.5,−110,−166,3:30p,0,0,1,0,02/25/24
5802122,58,21,0,14,1,0,6,14,123,110,22,36,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802123,58,21,1,19,1,0,4,20,133,116,33,25,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802124,58,21,0,17,0,0,3,18,96,117,33,25,98,0,2024,+7.5,−112,231,−105,+240,9:00p,1,0,0,0,02/28/24
5802222,58,22,1,18,1,0,3,20,106,101,27,31,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802223,58,22,0,19,0,0,1,20,115,127,26,32,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802224,58,22,1,29,1,0,5,21,123,118,31,27,101,0,2024,-10,−110,240.5,−108,−470,10:30p,0,0,0,1,02/23/24
5802322,58,23,0,24,0,0,1,21,104,119,42,16,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802323,58,23,0,24,0,0,2,20,124,134,29,29,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802324,58,23,0,2,1,0,4,15,110,99,31,27,102,0,2024,-3.5,−110,223.5,−108,−155,7:30p,0,1,1,0,02/29/24
5802422,58,24,0,25,1,0,6,17,99,97,28,30,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802423,58,24,1,25,0,0,3,20,104,110,31,27,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802424,58,24,1,14,1,0,5,21,140,115,38,20,101,0,2024,-15.5,−118,238.5,−108,−1450,10:30p,0,1,1,1,03/01/24
5802522,58,25,0,11,1,0,2,15,107,99,34,24,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802523,58,25,0,21,0,1,6,20,128,133,31,27,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802524,58,25,0,7,0,0,2,14,119,121,33,25,98,0,2024,+4,−108,231.5,−112,+142,7:00p,1,0,1,1,02/27/24
5802622,58,26,0,24,0,0,4,21,111,142,15,43,93,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802623,58,26,0,16,0,0,3,16,96,133,13,45,93,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802624,58,26,0,16,0,0,2,20,95,112,25,33,98,0,2024,+10,−108,234,−112,+360,10:00p,1,0,0,0,02/27/24
5802722,58,27,1,28,0,0,2,16,109,121,23,35,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802723,58,27,0,16,1,0,1,16,103,100,30,28,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802724,58,27,1,8,0,0,0,14,106,114,34,24,98,0,2024,-4.5,−108,223.5,−112,−185,7:00p,0,1,0,0,02/25/24
5802822,58,28,0,13,1,0,6,14,125,118,40,18,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802823,58,28,0,1,0,0,4,15,105,110,35,23,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
